"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2477,      -9.866638063,      -8.722799625,      -8.845435919,      -11.79674235,      -4.959126257
          0,           0,        2478,      -9.868753015,      -8.724918417,      -8.847547852,      -11.79884919,       -4.96123968
          0,           0,        2479,      -9.870867973,      -8.727037328,       -8.84965976,      -11.80095625,       -4.96335322
          0,           0,        2480,      -9.872982925,      -8.729156354,      -8.851771652,      -11.80306284,      -4.965466522
          0,           0,        2481,      -9.875097894,      -8.731275493,      -8.853883534,       -11.8051702,      -4.967582447
          0,           0,        2482,      -9.877212873,      -8.733394744,      -8.855995415,      -11.80727711,      -4.969685381
          0,           0,        2483,      -9.879327867,      -8.735514103,      -8.858107302,       -11.8093838,      -4.971796585
          0,           0,        2484,      -9.881442877,      -8.737633567,      -8.860219202,      -11.81149079,       -4.97391018
          0,           0,        2485,      -9.883557913,      -8.739753135,      -8.862331123,      -11.81359771,       -4.97602352
          0,           0,        2486,      -9.885672972,      -8.741872804,      -8.864443072,      -11.81570414,      -4.978137153
          0,           0,        2487,      -9.887788056,       -8.74399257,      -8.866555057,      -11.81781125,      -4.980250133
          0,           0,        2488,      -9.889903182,      -8.746112433,      -8.868667084,      -11.81991839,      -4.982363572
          0,           0,        2489,      -9.892018331,      -8.748232388,       -8.87077916,      -11.82202483,      -4.984476964
          0,           0,        2490,      -9.894133528,      -8.750352435,      -8.872891293,      -11.82413159,      -4.986590524
          0,           0,        2491,      -9.896248766,      -8.752472569,       -8.87500349,      -11.82623932,      -4.988728978
          0,           0,        2492,      -9.898364044,       -8.75459279,      -8.877115756,      -11.82834703,       -4.99088499
          0,           0,        2493,      -9.900479375,      -8.756713094,      -8.879228099,      -11.83045431,      -4.993015858
          0,           0,        2494,      -9.902594755,      -8.758833478,      -8.881340525,       -11.8325613,      -4.995128728
          0,           0,        2495,      -9.904710195,      -8.760953942,       -8.88345304,      -11.83466862,      -4.997242469
          0,           0,        2496,      -9.906825687,      -8.763074482,       -8.88556565,      -11.83677558,      -4.999356005
          0,           0,        2497,      -9.908941247,      -8.765195095,      -8.887678362,      -11.83888253,      -5.001469291
          0,           0,        2498,      -9.911056869,      -8.767315781,      -8.889791181,      -11.84098939,      -5.003582336
          0,           0,        2499,      -9.913172559,      -8.769436536,      -8.891904113,      -11.84309642,      -5.005695885
          0,           0,        2500,       -9.91528832,      -8.771557358,      -8.894017163,      -11.84520295,      -5.007809795
          0,           0,        2501,      -9.917404154,      -8.773678245,      -8.896130337,      -11.84730984,      -5.009923029
          0,           0,        2502,      -9.919520064,      -8.775799195,       -8.89824364,      -11.84941663,       -5.01203676
          0,           0,        2503,       -9.92163606,      -8.777920206,      -8.900357076,      -11.85152295,      -5.014150441
          0,           0,        2504,      -9.923752132,      -8.780041276,      -8.902470651,      -11.85362987,      -5.016264197
          0,           0,        2505,      -9.925868287,      -8.782162402,      -8.904584368,      -11.85573646,      -5.018377318
          0,           0,        2506,      -9.927984536,      -8.784283584,      -8.906698233,      -11.85784271,      -5.020569069
          0,           0,        2507,      -9.930100872,      -8.786404818,      -8.908812248,      -11.85994965,      -5.022941632
          0,           0,        2508,      -9.932217301,      -8.788526103,       -8.91092642,      -11.86205569,      -5.023188783
          0,           0,        2509,      -9.934333824,      -8.790647438,       -8.91304075,      -11.86416249,      -5.024865281
          0,           0,        2510,       -9.93645045,       -8.79276882,      -8.915155242,      -11.86626911,      -5.026973303
          0,           0,        2511,      -9.938567168,      -8.794890248,      -8.917269901,      -11.86837535,      -5.029087018
          0,           0,        2512,      -9.940683992,       -8.79701172,      -8.919384729,      -11.87048208,      -5.031201453
          0,           0,        2513,      -9.942800919,      -8.799133235,      -8.921499728,      -11.87258795,      -5.033315483
          0,           0,        2514,      -9.944917954,       -8.80125479,      -8.923614902,      -11.87469476,      -5.035427584
          0,           0,        2515,      -9.947035098,      -8.803376385,      -8.925730253,      -11.87680155,       -5.03754097
          0,           0,        2516,      -9.949152346,      -8.805498019,      -8.927845784,      -11.87890753,      -5.039655075
          0,           0,        2517,      -9.951269709,      -8.807619688,      -8.929961496,      -11.88101409,      -5.041769396
          0,           0,        2518,      -9.953387183,      -8.809741394,      -8.932077391,      -11.88312045,      -5.043883437
          0,           0,        2519,      -9.955504771,      -8.811863133,      -8.934193471,      -11.88522721,       -5.04599749
          0,           0,        2520,      -9.957622482,      -8.813984905,      -8.936309737,      -11.88733372,      -5.048111965
          0,           0,        2521,      -9.959740304,      -8.816106709,      -8.938426191,      -11.88943997,      -5.050226518
          0,           0,        2522,      -9.961858247,      -8.818228544,      -8.940542834,      -11.89154656,      -5.052340375
          0,           0,        2523,      -9.963976308,      -8.820350408,      -8.942659666,       -11.8936532,      -5.054455393
          0,           0,        2524,      -9.966094484,      -8.822472301,      -8.944776688,       -11.8957596,      -5.056569935
          0,           0,        2525,      -9.968212789,      -8.824594221,      -8.946893901,      -11.89786588,      -5.058684865
          0,           0,        2526,      -9.970331222,      -8.826716169,      -8.949011304,      -11.89997313,      -5.060799499
          0,           0,        2527,      -9.972449768,      -8.828838142,      -8.951128899,      -11.90207911,      -5.062914799
          0,           0,        2528,      -9.974568443,      -8.830960141,      -8.953246684,       -11.9041861,       -5.06502942
          0,           0,        2529,      -9.976687238,      -8.833082164,       -8.95536466,      -11.90629241,      -5.067144869
          0,           0,        2530,      -9.978806165,      -8.835204212,      -8.957482825,      -11.90839981,      -5.069260063
          0,           0,        2531,      -9.980925214,      -8.837326282,      -8.959601181,      -11.91050601,      -5.071375482
          0,           0,        2532,      -9.983044387,      -8.839448376,      -8.961719725,      -11.91261305,      -5.073490643
          0,           0,        2533,      -9.985163681,      -8.841570491,      -8.963838457,      -11.91471975,      -5.075606619
          0,           0,        2534,      -9.987283113,      -8.843692629,      -8.965957375,      -11.91682648,      -5.077721795
          0,           0,        2535,      -9.989402662,      -8.845814788,      -8.968076479,      -11.91893358,      -5.079837615
          0,           0,        2536,      -9.991522339,      -8.847936969,      -8.970195766,      -11.92104056,      -5.081953645
          0,           0,        2537,      -9.993642143,      -8.850059171,      -8.972315236,      -11.92314739,      -5.084069459
